id,x,y,tier,cluster
110,0.220162,0.493626,3,0
111,0.208122,0.467193,3,0
112,0.172743,0.486573,3,0
113,0.190079,0.489294,3,0
114,0.209226,0.476257,3,0
115,0.205961,0.489596,3,0
116,0.217707,0.492334,3,0
117,0.200378,0.469708,3,0
118,0.205343,0.505448,3,0
119,0.22565,0.497212,3,0
120,0.210741,0.507288,3,0
121,0.16526,0.492867,3,0
122,0.184047,0.488163,3,0
123,0.212596,0.494689,3,0
124,0.226007,0.531347,3,0
125,0.203794,0.499034,3,0
126,0.194755,0.492405,3,0
127,0.188152,0.475391,3,0
128,0.198826,0.499667,3,0
129,0.205649,0.482837,3,0
130,0.202962,0.466919,3,0
131,0.201165,0.459251,3,0
132,0.213936,0.484618,3,0
133,0.174044,0.499907,3,0
134,0.209944,0.470743,3,0
135,0.186625,0.479768,3,0
136,0.165626,0.492858,3,0
137,0.210226,0.475748,3,0
138,0.188422,0.45939,3,0
139,0.216071,0.478296,3,0
140,0.171526,0.48228,3,0
141,0.169765,0.510324,3,0
142,0.181571,0.512893,3,0
143,0.234321,0.480969,3,0
144,0.20429,0.50333,3,0
145,0.183874,0.503102,3,0
146,0.202178,0.466314,3,0
147,0.199645,0.506115,3,0
148,0.223929,0.538587,3,0
149,0.196275,0.472461,3,0
150,0.184621,0.468747,3,0
151,0.181628,0.507809,3,0
152,0.213501,0.51864,3,0
153,0.195015,0.486591,3,0
154,0.182089,0.49454,3,0
155,0.175818,0.478205,3,0
156,0.216036,0.466292,3,0
157,0.222606,0.517491,3,0
158,0.225206,0.504803,3,0
159,0.174552,0.497494,3,0
160,0.19523,0.528751,3,0
161,0.240741,0.513187,3,0
162,0.201332,0.512035,3,0
163,0.219951,0.516739,3,0
164,0.151425,0.487457,3,0
165,0.220065,0.474357,3,0
166,0.193928,0.492035,3,0
167,0.170583,0.495959,3,0
168,0.204029,0.482487,3,0
169,0.191307,0.50496,3,0
170,0.211063,0.531217,3,0
171,0.217491,0.452027,3,0
172,0.175905,0.481318,3,0
173,0.170513,0.472081,3,0
174,0.204509,0.481138,3,0
175,0.189621,0.505863,3,0
176,0.213188,0.478106,3,0
177,0.178111,0.520389,3,0
178,0.2121,0.49346,3,0
179,0.221435,0.500721,3,0
180,0.220662,0.465956,3,0
181,0.214801,0.473998,3,0
182,0.188732,0.485272,3,0
183,0.175798,0.491573,3,0
184,0.201396,0.493356,3,0
185,0.165583,0.488882,3,0
186,0.187273,0.515344,3,0
187,0.171153,0.497608,3,0
188,0.216827,0.518605,3,0
189,0.212044,0.500326,3,0
190,0.176079,0.498401,3,0
191,0.205403,0.515678,3,0
192,0.198016,0.48789,3,0
193,0.165155,0.493894,3,0
194,0.174567,0.486565,3,0
195,0.216578,0.504953,3,0
196,0.209848,0.451224,3,0
197,0.176536,0.479471,3,0
198,0.19918,0.516376,3,0
199,0.170961,0.461468,3,0
200,0.66775,0.49437,3,1
201,0.661295,0.495184,3,1
202,0.7068,0.457365,3,1
203,0.688001,0.477196,3,1
204,0.690504,0.460196,3,1
205,0.704168,0.446326,3,1
206,0.666385,0.463454,3,1
207,0.681016,0.456883,3,1
208,0.70871,0.477445,3,1
209,0.631282,0.516705,3,1
210,0.69953,0.455613,3,1
211,0.703232,0.471549,3,1
212,0.678112,0.452525,3,1
213,0.6917,0.468871,3,1
214,0.651934,0.466216,3,1
215,0.671875,0.468677,3,1
216,0.714177,0.473048,3,1
217,0.680803,0.46096,3,1
218,0.695129,0.474403,3,1
219,0.662381,0.454814,3,1
220,0.685447,0.490562,3,1
221,0.677558,0.487249,3,1
222,0.709853,0.462561,3,1
223,0.667218,0.502777,3,1
224,0.682139,0.479196,3,1
225,0.671443,0.453108,3,1
226,0.655817,0.458948,3,1
227,0.660202,0.474412,3,1
228,0.668374,0.481653,3,1
229,0.676454,0.483524,3,1
230,0.64332,0.476543,3,1
231,0.687614,0.504842,3,1
232,0.690514,0.455477,3,1
233,0.660859,0.506265,3,1
234,0.673416,0.47594,3,1
235,0.65975,0.484751,3,1
236,0.681396,0.457657,3,1
237,0.707032,0.47312,3,1
238,0.721376,0.463784,3,1
239,0.668327,0.483984,3,1
240,0.611829,0.50398,3,1
241,0.635278,0.484739,3,1
242,0.688831,0.474914,3,1
243,0.674787,0.437986,3,1
244,0.667362,0.468118,3,1
245,0.686086,0.495677,3,1
246,0.694032,0.463222,3,1
247,0.646808,0.518109,3,1
248,0.725284,0.462768,3,1
249,0.695204,0.470806,3,1
250,0.691318,0.460885,3,1
251,0.698136,0.479457,3,1
252,0.438577,0.696813,1,11
253,0.642637,0.493855,3,1
254,0.675264,0.489164,3,1
255,0.68694,0.488409,3,1
256,0.648416,0.472892,3,1
257,0.680387,0.465247,3,1
258,0.651088,0.464583,3,1
259,0.688628,0.489203,3,1
260,0.685917,0.478361,3,1
261,0.6876,0.450424,3,1
262,0.642117,0.504031,3,1
263,0.667669,0.468313,3,1
264,0.661809,0.489521,3,1
265,0.704662,0.464347,3,1
266,0.646329,0.461893,3,1
267,0.681473,0.449772,3,1
268,0.685284,0.515071,3,1
269,0.674416,0.464613,3,1
270,0.64048,0.489484,3,1
271,0.699988,0.456223,3,1
272,0.641354,0.496355,3,1
273,0.672592,0.453795,3,1
274,0.674089,0.438236,3,1
275,0.692732,0.472666,3,1
276,0.647386,0.473755,3,1
277,0.707669,0.460371,3,1
278,0.719935,0.504364,3,1
279,0.672523,0.454187,3,1
280,0.638856,0.438004,3,1
281,0.677677,0.528552,3,1
282,0.704214,0.513475,3,1
283,0.702933,0.495515,3,1
284,0.686694,0.51948,3,1
285,0.685417,0.499246,3,1
286,0.682356,0.491609,3,1
287,0.700052,0.467966,3,1
288,0.677047,0.467006,3,1
289,0.699765,0.487537,3,1
290,0.655429,0.501086,3,1
291,0.66799,0.470258,3,1
292,0.66917,0.454649,3,1
293,0.666612,0.483113,3,1
294,0.68287,0.432923,3,1
295,0.63864,0.481342,3,1
296,0.672179,0.463705,3,1
297,0.686073,0.497035,3,1
298,0.692868,0.426059,3,1
299,0.66429,0.466588,3,1
300,0.619561,0.460073,3,1
301,0.708656,0.480943,3,1
302,0.693707,0.453187,3,1
303,0.655166,0.496685,3,1
304,0.683151,0.467538,3,1
305,0.686948,0.453465,3,1
306,0.649019,0.474828,3,1
307,0.67436,0.444408,3,1
308,0.652851,0.467907,3,1
309,0.686867,0.510183,3,1
310,0.641728,0.50387,3,1
311,0.671963,0.474132,3,1
312,0.657285,0.482572,3,1
313,0.679824,0.464951,3,1
314,0.668002,0.458045,3,1
315,0.701436,0.469956,3,1
316,0.677644,0.451616,3,1
317,0.678121,0.499,3,1
318,0.640339,0.512584,3,1
319,0.704993,0.437312,3,1
320,0.657011,0.528376,3,1
321,0.699304,0.416762,3,1
322,0.649673,0.484855,3,1
323,0.666419,0.463301,3,1
324,0.654201,0.481252,3,1
325,0.685377,0.463838,3,1
326,0.685259,0.500003,3,1
327,0.697128,0.492751,3,1
328,0.64663,0.510423,3,1
329,0.687866,0.503512,3,1
330,0.663624,0.447406,3,1
331,0.676583,0.500254,3,1
332,0.705683,0.484854,3,1
333,0.658172,0.497464,3,1
334,0.700235,0.444425,3,1
335,0.636691,0.465622,3,1
336,0.65053,0.492805,3,1
337,0.671829,0.445788,3,1
338,0.662081,0.496292,3,1
339,0.652729,0.486395,3,1
340,0.662838,0.445954,3,1
341,0.698312,0.485782,3,1
342,0.673888,0.486352,3,1
343,0.671984,0.518279,3,1
344,0.671824,0.521016,3,1
345,0.658673,0.483469,3,1
346,0.639493,0.500853,3,1
347,0.682011,0.433643,3,1
348,0.66257,0.497896,3,1
349,0.690431,0.429933,3,1
350,0.70356,0.497622,3,1
351,0.681003,0.515186,3,1
352,0.65631,0.484788,3,1
353,0.637869,0.484859,3,1
354,0.67346,0.441179,3,1
355,0.713729,0.428834,3,1
356,0.651102,0.490223,3,1
357,0.699439,0.493613,3,1
358,0.672581,0.455253,3,1
359,0.6657,0.470281,3,1
360,0.64685,0.495356,3,1
361,0.652594,0.491969,3,1
362,0.693058,0.481735,3,1
363,0.674908,0.478526,3,1
364,0.691892,0.463872,3,1
365,0.704381,0.441584,3,1
366,0.65937,0.467384,3,1
367,0.705723,0.487941,3,1
368,0.691141,0.496181,3,1
369,0.683531,0.438215,3,1
370,0.650899,0.481603,3,1
371,0.697241,0.480718,3,1
372,0.668262,0.449465,3,1
373,0.64597,0.421932,3,1
374,0.665869,0.44469,3,1
375,0.667584,0.451851,3,1
376,0.676619,0.461607,3,1
377,0.708575,0.447231,3,1
378,0.704678,0.474981,3,1
379,0.675512,0.497915,3,1
380,0.676551,0.504089,3,1
381,0.463098,0.630086,2,3
382,0.688311,0.464136,3,1
383,0.666745,0.469354,3,1
384,0.735705,0.501075,3,1
385,0.656631,0.487491,3,1
386,0.670063,0.462543,3,1
387,0.669978,0.491896,3,1
388,0.722955,0.511963,3,1
389,0.65872,0.50586,3,1
390,0.704521,0.425455,3,1
391,0.660178,0.504175,3,1
392,0.673523,0.459339,3,1
393,0.655279,0.482447,3,1
394,0.674602,0.468086,3,1
395,0.693548,0.517072,3,1
396,0.681645,0.450512,3,1
397,0.693751,0.476596,3,1
398,0.6737,0.5141,3,1
399,0.669277,0.497078,3,1
400,0.185963,0.870967,2,2
401,0.232362,0.859119,2,2
402,0.223583,0.818692,2,2
403,0.242217,0.825974,2,2
404,0.186611,0.772524,2,2
405,0.196057,0.822631,2,2
406,0.223471,0.817777,2,2
407,0.224596,0.819093,2,2
408,0.0695111,0.865499,1,6
409,0.239473,0.856897,2,2
410,0.510114,0.603092,2,3
411,0.422919,0.599672,2,3
412,0.468137,0.613139,2,3
413,0.482128,0.610426,2,3
414,0.509413,0.624163,2,3
415,0.476072,0.644491,2,3
416,0.523092,0.618594,2,3
417,0.517145,0.532249,2,3
418,0.471941,0.653045,2,3
419,0.49633,0.568544,2,3
420,0.886131,0.767409,2,4
421,0.883203,0.752641,2,4
422,0.832073,0.743358,2,4
423,0.869477,0.642835,2,4
424,0.811981,0.706319,2,4
425,0.849682,0.725353,2,4
426,0.799161,0.695938,1,7
427,0.660706,0.491571,3,1
428,0.791808,0.64644,1,7
429,0.856873,0.648166,2,4
430,0.999945,0.269746,2,5
431,0.96938,0.270295,2,5
432,1,0.262966,2,5
433,0.976835,0.23679,2,5
434,0.967043,0.223285,2,5
435,1,0.254774,2,5
436,0.974085,0.274786,2,5
437,1,0.297739,2,5
438,0.97913,0.275977,2,5
439,1,0.104396,0,13
440,0.0198824,0.925053,0,14
441,0.0968704,0.809477,1,6
442,0.200566,0.806633,2,2
443,0.126214,0.878102,1,6
444,0.748043,0.956013,1,8
445,0.786178,0.668977,1,7
446,0.858073,0.678202,1,7
447,0.854164,0.730605,2,4
448,0.738845,0.980255,1,8
449,0.766321,0.96788,1,8
450,0.838913,0.72685,2,4
451,0.730109,0.963434,1,8
452,0.296914,0.772345,1,9
453,0.222564,0.862879,2,2
454,0.811866,0.756712,2,4
455,0.209974,0.851742,2,2
456,0.980201,0.226291,2,5
457,0.689291,0.444421,3,1
458,1,0.257039,2,5
459,0.802623,0.310361,1,10
460,0.267156,0.736161,1,9
461,0.40566,0.676924,1,11
462,0.512911,0.631713,2,3
463,0.386897,0.721858,1,11
464,0.763062,0.0546947,0,12
465,0.682114,0.476667,3,1
466,0.957523,0.101929,0,13
467,1,0.26192,2,5
468,0.0875836,0.890833,1,6
469,0.00131643,0.927297,0,14
470,0.82529,0.717629,2,4
471,0.834714,0.713018,2,4
